ID;NAME;ADDRESS;TYPE;CATEGORIES;USPs;OwnContributions
"{""$guid"":""93f67083-b9a8-464a-a47a-fb4e0a12d44d""}";"""Seniorenservice Marie Lange""";"""Heinrich Heine Platz 9402742 Friedersdorf""";"""AMBULANT""";"[{""Name"":""Kapelle"",""Description"":null},{""Name"":""Balkon""},{""Name"":""angeschlossene Nachtpflege""}]";"[""Tage- oder wochenweise Belegung ganz nach Wunsch. Kostenlose Schnuppertage!"",""Kurzzeitpflege""]";"[{""Degree"":2,""Amount"":2035.796428931},{""Degree"":3,""Amount"":3184.835612161}]"
"{""$guid"":""94e72c96-fbe6-41ad-bfa1-044a24a14586""}";"""Maik Kortig Klinik""";"""Hans-Grade-Allee 4423903 Ratzeburg""";"""STATIONARY""";"[{""Name"":""barrierefrei""},{""Name"":""Schwimmbad/ Pool"",""Description"":null},{""Name"":""Pflegeberatung allgemein"",""Description"":""z.B. Beratung zur geeigneten pflegerischen Versorgung und Antragsformalitäten.""},{""Name"":""Terrasse""}]";"[""Stundenintensive Betreuung und Pflege"",""Fahrdienst""]";"[{""Degree"":3,""Amount"":2604.080288952}]"
"{""$guid"":""94f06558-0a00-4bb2-9673-4f0b288bc37a""}";"""Pflegeeinrichtung Dirk Beich""";"""Lützowplatz 8654552 Darscheid""";"""STATIONARY""";"[{""Name"":""Cafe"",""Description"":null},{""Name"":""WLAN kostenpflichtig"",""Description"":null}]";"[""Gartenanlage mit Teich"",""Telefonische Erreichbarkeit werktags zw 8 und 17 Uhr gewährleistet.""]";"[{""Degree"":3,""Amount"":2267.180931995}]"
"{""$guid"":""95520d43-7bae-40fb-987a-46f11fad9d46""}";"""Tagespflegestätte für Senioren Philipp Fischer""";"""Rankestraße 7592343 Dietfurt""";"""DAYCARE""";"[{""Name"":""Spielplatz""},{""Name"":""angeschlossenes betreutes Wohnen"",""Description"":null},{""Name"":""Gemeinschaftsküche""},{""Name"":""Ärztliche Hausbesuche""}]";"[""Sehr gut integriert in den Ort, auch über den Förderverein""]";"[{""Degree"":4,""Amount"":4045.799459934}]"
"{""$guid"":""95ec581f-9986-4a28-b404-6886cfc23073""}";"""Seniorenservice Ulrike Papst""";"""Lange Strasse 9581908 München""";"""AMBULANT""";"[{""Name"":""Terrasse"",""Description"":null},{""Name"":""Andachtsraum"",""Description"":null},{""Name"":""Trimm-Dich-Pfad""},{""Name"":""Spazier- und Wanderwege""}]";"[""Pflege aus Liebe zum Leben""]";"[{""Degree"":2,""Amount"":2015.774339445}]"
"{""$guid"":""981400ef-afef-445b-bbf7-edff66bf4072""}";"""Tagespflegestätte für Senioren Lisa Meister""";"""Mohrenstrasse 8872582 Grabenstetten""";"""DAYCARE""";"[{""Name"":""öffentliche Bibliothek""},{""Name"":""Religiöse Angebote"",""Description"":""z.B. regelmäßige Andachten, Gottesdienste und weiteres.""},{""Name"":""Spielplatz""}]";"[""Über die Woche verteilt haben die Menschen, die im Wolfgangstift leben, die Möglichkeit an unterschiedlichsten kulturellen und sozialen Angeboten teilzunehmen.""]";"[{""Degree"":4,""Amount"":3600.919826585}]"
"{""$guid"":""98bd6099-c518-4f94-9fd7-3d30c82d4337""}";"""Ambulante Hauskrankenpflege Monika Gaertner""";"""Grolmanstraße 5328719 Bremen Burgdamm""";"""AMBULANT""";"[{""Name"":""Intensivpflege"",""Description"":""Intensivpflegerische Versorgung schwerstpflegebedürftiger Personen inkl. Überwachung und Unterstützung der Körperfunktionen.""},{""Name"":""Wochenmarkt""},{""Name"":""Terrasse"",""Description"":null},{""Name"":""Tagesausflüge"",""Description"":null},{""Name"":""Balkon""},{""Name"":""Betreuung"",""Description"":null},{""Name"":""Apotheke""}]";"[""Damit Sie als pflegebedürftiger Mensch auch weiterhin in Ihrem gewohnten Umfeld so sicher und unabhängig wie möglich leben können, bieten wir Ihren Unterstützung in der häuslichen Umgebung an."",""Demenzbereich mit Zugang zum geschützten Garten""]";"[{""Degree"":1,""Amount"":1049.701588601},{""Degree"":4,""Amount"":4001.892396366}]"
"{""$guid"":""98ec465e-8962-4eef-ac72-535c438fcc3c""}";"""Seniorenservice Torsten Schmidt""";"""Mollstrasse 8255270 Engelstadt""";"""AMBULANT""";"[{""Name"":""Spezielle psychische Betreuungsleistungen"",""Description"":null},{""Name"":""Essen auf Rädern""},{""Name"":""angeschlossene Tagespflege""}]";"[""Online Pflegekurs: www.johanniter-pflegecoach.de"",""Unser Team besteht aus 40 Mitarbeitern, die sich um Sie und Ihre Wünsche kümmern."",""Online Pflegekurs: www.johanniter-pflegecoach.de""]";"[{""Degree"":2,""Amount"":1876.53671665},{""Degree"":3,""Amount"":2788.098289183}]"
"{""$guid"":""98f092ec-27e6-4bed-9d11-1d01e7fc4d08""}";"""Niklas Zweig""";"""Luetzowplatz 7854636 Weidingen""";"""AMBULANT""";"[{""Name"":""Eigene Möbel"",""Description"":""Planung und Absprache mit der Einrichtung.""}]";[];[]
"{""$guid"":""99912156-b424-4a67-9f3c-8cf92864455c""}";"""Tagespflegestätte für Senioren Phillipp Beckenbauer""";"""Stuttgarter Platz 4359329 Wadersloh""";"""DAYCARE""";"[{""Name"":""Sportgruppe""},{""Name"":""Freizeitangebote"",""Description"":null},{""Name"":""Entlastung"",""Description"":null},{""Name"":""barrierefrei""},{""Name"":""Garten""},{""Name"":""WLAN kostenlos"",""Description"":null}]";"[""Qualitätskontrolle durch die Krankenkassen"",""Entlastung pflegender Angehöriger""]";"[{""Degree"":4,""Amount"":3864.794387303},{""Degree"":3,""Amount"":2356.462354356}]"
"{""$guid"":""9a1b6db0-97c1-4c2c-a0c1-2a6903f9c7d3""}";"""Seniorenservice Sabine Schreiner""";"""Landhausstraße 3816204 Eberswalde""";"""AMBULANT""";"[{""Name"":""angeschlossene spezielle ambulante Palliativversorgung (SAPV)"",""Description"":null},{""Name"":""Fahrdienst"",""Description"":""Abhol- und Rückfahrt-Service.""},{""Name"":""Junge Pflege"",""Description"":null},{""Name"":""Schwimmbad""},{""Name"":""angeschlossene Wohngemeinschaft für Demenzerkrankte"",""Description"":null},{""Name"":""Theater""}]";"[""Alles aus einer Hand: Betreuung, Pflege, Beratung, Hausnotruf und Fahrdienst"",""Betreuung auch im Urlaub und bei Familienfeiern"",""Diverse Angebote wie z.B. Gedächtnistraining"",""sehr gute Ortsanbindung""]";"[{""Degree"":2,""Amount"":1897.126105799},{""Degree"":3,""Amount"":2531.035898035},{""Degree"":4,""Amount"":4213.854194136}]"
"{""$guid"":""9ac5de48-b849-4217-8b71-a0a8610b16c8""}";"""Pflegeeinrichtung Peter Frueh""";"""Holstenwall 5495152 Selbitz""";"""STATIONARY""";"[{""Name"":""Restaurante"",""Description"":null},{""Name"":""Hilfe bei der Haushaltsführung"",""Description"":""z.B. Reinigung der Wohnung, Wäschepflege, Müllentsorgung.""},{""Name"":""kulturelle Angebote"",""Description"":null},{""Name"":""Betreuung bei Demenz"",""Description"":null},{""Name"":""Besuchsdienst""}]";"[""gemütliches Hauscafé""]";"[{""Degree"":3,""Amount"":2262.992238632}]"
"{""$guid"":""9acc696e-87b7-4dbd-b40e-8921bcd4420c""}";"""Robert Ehrlichmann gGmbH""";"""Ollenhauer Str. 270378 Stuttgart Mönchfeld""";"""STATIONARY""";"[{""Name"":""angeschlossene Kurzzeitpflege""},{""Name"":""Behandlungspflege"",""Description"":""Durchführung medizinischer Leistungen nach ärztlicher Anordnung z.B. Medikamentengabe, Verbandswechsel, Insulininjektion und weiteres.""},{""Name"":""Demenz geeignet""},{""Name"":""Betreuung bei Demenz"",""Description"":null}]";"[""Klinik für Neurologie und Psychiatrie""]";"[{""Degree"":3,""Amount"":3042.147952617}]"
"{""$guid"":""9caa32ea-137e-47b4-9478-bfdd8644ecca""}";"""Matthias König gGmbH""";"""Amsinckstrasse 1578579 Neuhausen""";"""STATIONARY""";"[{""Name"":""Rollstuhlgerechte Küche""}]";"[""Kurzzeitpflege""]";"[{""Degree"":3,""Amount"":3165.884885083}]"
"{""$guid"":""9e2a8041-86c3-4904-95a8-e5310413c195""}";"""Pflegeeinrichtung Anna Schultz""";"""Alt Reinickendorf 3586448 Altenmünster""";"""STATIONARY""";"[{""Name"":""Einzelangebote (Betreuung)"",""Description"":null},{""Name"":""Reinigungsservice""},{""Name"":""kulturelle Angebote""},{""Name"":""Haustiere nach Absprache""},{""Name"":""Hausnotruf""},{""Name"":""Freizeitaktivitäten in der Anlage""},{""Name"":""Gartenmitbenutzung""},{""Name"":""Demenz geeignet""},{""Name"":""Demenzbetreuung""},{""Name"":""Haustiere vorhanden"",""Description"":null}]";"[""Kostenfreie Servicegespräche"",""Unterstützung bei Pflege und medizinischen Leistungen"",""Pflegeberatung / Beratung \npflegender Angehöriger""]";"[{""Degree"":3,""Amount"":2378.684490164},{""Degree"":4,""Amount"":4059.027662412}]"
"{""$guid"":""9e90cdae-e773-4d96-a32f-a4fd26768e8f""}";"""Ambulante Hauskrankenpflege Jessika Walter""";"""Gruenauer Strasse 4822958 Kuddewörde""";"""AMBULANT""";"[{""Name"":""Kulturelle Angebote""},{""Name"":""angeschlossener ambulanter Pflegedienst""},{""Name"":""angeschlossene altersgerechte Wohnformen"",""Description"":null},{""Name"":""Fahrdienst"",""Description"":""Abhol- und Rückfahrt-Service.""},{""Name"":""Rollstuhlgerechte Küche""}]";[];[]
"{""$guid"":""9ef0a4d2-c127-4b9c-9a97-12bea99d5c5f""}";"""Seniorenservice Laura Reinhardt""";"""Fasanenstrasse 5921033 Hamburg Lohbrügge""";"""AMBULANT""";"[{""Name"":""Betreuung bei Demenz"",""Description"":null},{""Name"":""angeschlossene Tagespflege""}]";"[""Plaudercafé Golm"",""Von Park umgeben""]";"[{""Degree"":2,""Amount"":1845.846669909},{""Degree"":3,""Amount"":3036.909779318}]"
"{""$guid"":""a4e03bcb-36fa-4c2c-b5f7-dc602ae5c75a""}";"""Pflegeeinrichtung Sebastian Fenstermacher""";"""Kantstrasse 7990564 Schwaig""";"""STATIONARY""";"[{""Name"":""Bibliothek"",""Description"":null},{""Name"":""Friseur"",""Description"":null},{""Name"":""religiöse Angebote"",""Description"":""z.B. regelmäßige Andachten, Gottesdienste und weiteres.""}]";"[""Hauscafé"",""Modernes Wundmanagement"",""eigene Gartenanlage""]";"[{""Degree"":3,""Amount"":2221.557494589},{""Degree"":2,""Amount"":1715.367678071},{""Degree"":4,""Amount"":4085.856977774}]"
"{""$guid"":""a4fe0a70-d087-495e-bf92-3378b4ad2cea""}";"""Simone Weiss Klinik""";"""Lietzenburger Strasse 151515 Kürten""";"""STATIONARY""";"[{""Name"":""Facharztbesuche"",""Description"":null},{""Name"":""Fitness"",""Description"":null}]";"[""Betreuung auch im Urlaub und bei Familienfeiern"",""mehrsprachig""]";"[{""Degree"":3,""Amount"":2467.87538832},{""Degree"":2,""Amount"":2098.712388123}]"
"{""$guid"":""a50896b6-37be-400b-8c44-533f0be9fdc1""}";"""Pflegeeinrichtung Robert Osterhagen""";"""Motzstr. 7755452 Guldental""";"""STATIONARY""";"[{""Name"":""Friseur"",""Description"":null},{""Name"":""Grünanlagen""},{""Name"":""Café""},{""Name"":""Facharztbesuche"",""Description"":null},{""Name"":""Meer""},{""Name"":""Gesprächsangebote"",""Description"":null},{""Name"":""TV-Anschluss im Zimmer"",""Description"":null}]";"[""Versorgung von Tracheostoma"",""Aktivierung"",""Betreute Senioren-Wohnanlage\nDie Betreuung beinhaltet Beratung, Information, Vermittlung und Organisation, Hausnotrufsicherung sowie soziale und kulturelle Angebote.""]";"[{""Degree"":3,""Amount"":2183.07873266},{""Degree"":4,""Amount"":3851.189435041}]"
"{""$guid"":""a846d7c6-2ea5-4676-9675-af2abd2896e1""}";"""Seniorenservice Vanessa Meyer""";"""Genslerstraße 5610777 Berlin Wilmersdorf""";"""AMBULANT""";"[{""Name"":""Andachtsraum"",""Description"":null},{""Name"":""Hospizarbeit"",""Description"":""Begleitung & Betreuung von schwerstkranken, sterbenden Menschen und Ihren Angehörigen.""},{""Name"":""Park""},{""Name"":""Schwimmbad""},{""Name"":""Demenz geeignet""},{""Name"":""angeschlossene altersgerechte Wohnformen"",""Description"":null},{""Name"":""verschiedene Kursangebote für Senioren""}]";"[""Hol- und Bringdienst""]";"[{""Degree"":2,""Amount"":2068.286486584}]"
"{""$guid"":""a8ac1964-bb25-41c1-9fd0-9f65d48ccfe4""}";"""Tagespflegestätte für Senioren Mandy Fleischer""";"""Billwerder Neuer Deich 8591347 Aufseß""";"""DAYCARE""";"[{""Name"":""Offener beschützender Bereich mit Ortungssystemen"",""Description"":""Ortungssysteme oder Transponder geben den Mitarbeitenden ein Signal, sobald ein weglaufgefährdeter Bewohner den vorgesehenen Bereich verlässt.""},{""Name"":""Cafe"",""Description"":null},{""Name"":""Aufzug"",""Description"":null},{""Name"":""Park""},{""Name"":""Besuchsdienst""}]";"[""fjjgjf"",""Pflegeversicherungsleistungen""]";"[{""Degree"":4,""Amount"":4194.314474913},{""Degree"":3,""Amount"":2282.086892883}]"
"{""$guid"":""a9142cb5-6479-4554-a56e-eeb0b13a77a9""}";"""Ambulante Hauskrankenpflege Eric Kuefer""";"""Borstelmannsweg 6896477 Weitramsdorf""";"""AMBULANT""";"[{""Name"":""Pflege für Menschen mit Behinderung (Psychisch)"",""Description"":null},{""Name"":""angeschlossene Wohngemeinschaft für Demenzerkrankte"",""Description"":null},{""Name"":""Sportplatz""},{""Name"":""WLAN kostenlos"",""Description"":null},{""Name"":""Boten- und Behördengänge""},{""Name"":""Wochenmarkt""}]";"[""Heißanlieferung""]";"[{""Degree"":1,""Amount"":960.843396238}]"
"{""$guid"":""a9253a30-8a03-4d7e-b2d1-20c1454378f5""}";"""Pflegeeinrichtung Leonie Ackermann""";"""Pasewalker Straße 1175175 Pforzheim Brötzingen""";"""STATIONARY""";"[{""Name"":""Spa"",""Description"":null},{""Name"":""medizinische fachärztliche Versorgung""},{""Name"":""Cafe"",""Description"":null}]";"[""selbstständiges zubereiten der Speisen"",""In den komfortablen Einzelzimmern stehen Ihnen ein Kleiderschrank, ein Telefonanschluss und Kabelanschluss zur Verfügung.""]";"[{""Degree"":3,""Amount"":2157.144678946},{""Degree"":4,""Amount"":3668.227475331}]"
"{""$guid"":""a9d2137e-9171-415c-aeea-c818e2c8b0c0""}";"""Mathias Furst Klinik""";"""Frankfurter Allee 8289213 Neu-Ulm""";"""STATIONARY""";"[{""Name"":""Wäscheservice""},{""Name"":""angeschlossene Kurzzeitpflege""},{""Name"":""Sporthalle""},{""Name"":""Betreuung"",""Description"":null}]";"[""zuhause umsorgt"",""Wir pflegen einen vertrauensvollen Kontakt und Umgang zu unseren Bewohnern/- innen sowie deren Angehörigen."",""Unser Team besteht aus 150 Mitarbeitern die sich um Sie und Ihre Wünsche kümmern. In unserer Arbeit fühlen wir uns den christlichen Werten wie Nächstenliebe und Toleranz verbunden.""]";"[{""Degree"":3,""Amount"":2712.060565344},{""Degree"":4,""Amount"":3610.124365594}]"
"{""$guid"":""aa8718c2-3439-4415-a826-677425a0323b""}";"""Tagespflegestätte für Senioren Lea Abendroth""";"""An der Alster 2794127 Neuburg""";"""DAYCARE""";"[{""Name"":""Sporthalle""},{""Name"":""Veranstaltungen/ Fest""},{""Name"":""Einkaufsmöglichkeiten""},{""Name"":""Terrasse"",""Description"":null}]";"[""Rund ums Haus führt ein barrierefreier Rundweg und ein schönes Aussengelände, das zum Verweilen und Spazierengehen einlädt."",""Terrasse und geschützter Garten"",""Selbstverständlich bringen wir Sie am Abend auch wieder sicher nach Hause und würden uns freuen Sie am nächsten Tag wieder abholen zu dürfen. Für einen neuen Tag mit Freude und viel Abwechslung.""]";"[{""Degree"":4,""Amount"":3607.808536318}]"
"{""$guid"":""ab8ed011-4a3b-4632-9d01-4c8e7cc32b69""}";"""Seniorenservice Jörg Kalb""";"""Schaarsteinweg 2093099 Mötzing""";"""AMBULANT""";"[{""Name"":""Betreuung bei Demenz"",""Description"":null},{""Name"":""Betreuung bei Demenz"",""Description"":null}]";"[""Alles aus einer Hand: Betreuung, Pflege,  Beratung, Hausnotruf und Fahrdienst"",""Alles aus einer Hand: Betreuung, Pflege,  Beratung, Hausnotruf und Fahrdienst""]";"[{""Degree"":2,""Amount"":1836.90198352}]"
"{""$guid"":""aba01bbc-de59-43e9-b152-87fd1e9bf3ea""}";"""Ambulante Hauskrankenpflege Jessica Luft""";"""Am Borsigturm 4140668 Meerbusch Ilverich""";"""AMBULANT""";"[{""Name"":""Hilfe bei der Haushaltsführung"",""Description"":""z.B. Reinigung der Wohnung, Wäschepflege, Müllentsorgung.""},{""Name"":""Spazier- und Wanderwege""},{""Name"":""Haushaltsführung nur in Verbindung mit Pflegeleistungen"",""Description"":""Unterstützung bei Reinigung der Wohnung NUR in Verbindung mit Pflegeleistungen.""},{""Name"":""Hausnotruf""},{""Name"":""Kirche"",""Description"":null}]";"[""Mahlzeiten"",""gerontopsychiatrisches Fachpersonal""]";"[{""Degree"":1,""Amount"":900.286568166},{""Degree"":4,""Amount"":3914.674382035}]"
"{""$guid"":""ac64dde9-e122-4cb4-bb47-62139fd671c0""}";"""Martina Papst Klinik""";"""Pasewalker Straße 2775173 Pforzheim Brötzingen""";"""STATIONARY""";"[{""Name"":""Wäscheservice""},{""Name"":""WLAN kostenpflichtig"",""Description"":null},{""Name"":""WLAN kostenlos"",""Description"":null}]";"[""1 zu 1 Betreuung""]";"[{""Degree"":3,""Amount"":2707.871871981}]"
"{""$guid"":""ad15b3c3-314c-4117-9706-c32646f58b91""}";"""Tagespflegestätte für Senioren Anna Schulze""";"""Jenaer Strasse 4642117 Wuppertal Elberfeld""";"""DAYCARE""";"[{""Name"":""Garage/ Stellplatz""},{""Name"":""Sporthalle""},{""Name"":""Unterstützung bei der Beantragung eines Pflegegrades"",""Description"":null},{""Name"":""Kapelle"",""Description"":null},{""Name"":""Sportgruppe""},{""Name"":""Garten""}]";"[""Ziel ist es, sowohl Menschen mit Behinderung als auch jungen und alten Menschen selbst bei starker Pflegebedürftigkeit ein Zuhause zu bieten."",""Für das gemeinsame Essen und einen Plausch am Nachmittag treffen sich alle im Wohn-Essbereich.""]";"[{""Degree"":4,""Amount"":3448.548824037}]"
"{""$guid"":""af9a8584-f1b6-4c3d-86cd-ce2cf3f5d91f""}";"""Tagespflegestätte für Senioren Ines Dresdner""";"""Hochstrasse 5224393 Gelting""";"""DAYCARE""";"[{""Name"":""Nachbarschaftstreff""},{""Name"":""Facharztbesuche"",""Description"":null},{""Name"":""Haushaltsführung nur in Verbindung mit Pflegeleistungen"",""Description"":""Unterstützung bei Reinigung der Wohnung NUR in Verbindung mit Pflegeleistungen.""},{""Name"":""kulturelle Angebote"",""Description"":null},{""Name"":""Veranstaltungen/ Feste"",""Description"":null}]";"[""Falls vom Tagesgast gewünscht ist, werden diese vom Pflegepersonal bei der pflegerischen Versorgung wie beispielsweise beim Duschen unterstützt""]";"[{""Degree"":4,""Amount"":3458.726221676}]"
"{""$guid"":""b02db2e0-9b26-40eb-ae9d-4b851adb2197""}";"""Pflegeeinrichtung Kerstin Baader""";"""Jahnstrasse 2683567 Unterreit""";"""STATIONARY""";"[{""Name"":""kulturelle Angebote"",""Description"":null},{""Name"":""Terrasse"",""Description"":null}]";"[""seniorengerechte Wohnanlage in Reichweite"",""Online Pflegekurs: www.johanniter-pflegecoach.de""]";"[{""Degree"":3,""Amount"":2318.460367885},{""Degree"":2,""Amount"":2011.494373792}]"
"{""$guid"":""b07ac42f-6072-4a9b-bbb6-6afd3ed1beaa""}";"""Tagespflegestätte Kevin Shuster""";"""Gotzkowskystraße 3757586 Weitefeld""";"""DAYCARE""";"[{""Name"":""Gartenmitbenutzung""},{""Name"":""angeschlossene altersgerechte Wohnformen"",""Description"":null}]";"[""Wir verwenden die mobile Datenerfassung für die Pflegedokumention, sparen Zeit in der Bürokratie. Unsere Mitarbeiter haben dadurch mehr Zeit für Sie."",""Feste Bezugspersonen innerhalb des Pflege-Teams""]";"[{""Degree"":4,""Amount"":3318.255887631},{""Degree"":2,""Amount"":1948.284456832}]"
"{""$guid"":""b28e7720-9d7d-43c6-9d1f-7da068850648""}";"""Ambulante Hauskrankenpflege Sophia Dietrich""";"""Leipziger Straße 3037199 Wulften""";"""AMBULANT""";"[{""Name"":""angeschlossenes altersgerechtes Wohnen"",""Description"":null},{""Name"":""Wäscheservice""}]";"[""Alles aus einer Hand: Betreuung, Pflege,  Beratung, Hausnotruf und vieles mehr"",""Besuchs- und Beratungsdienst\nBeratung für pflegende Angehörige\nVermittlung von Hausnotrufsystemen und Pflegehilfsmitteln""]";"[{""Degree"":2,""Amount"":1348.454889422},{""Degree"":3,""Amount"":2701.993809059}]"
"{""$guid"":""b3c21412-c14e-4444-81a6-6758e37dbe73""}";"""Ambulante Hauskrankenpflege Maximilian Strauss""";"""Kieler Strasse 5584441 Mühldorf""";"""AMBULANT""";"[{""Name"":""Freizeitangebote""},{""Name"":""Terrasse"",""Description"":null}]";[];[]
"{""$guid"":""b4d4559a-d6d6-4a9c-9812-6264ef8c4182""}";"""Tagespflegestätte für Senioren Wolfgang Bürger""";"""An der Schillingbrucke 7789273 Elchingen""";"""DAYCARE""";"[{""Name"":""medizinische hausärztliche Versorgung""},{""Name"":""Nachtpflege"",""Description"":""Pflege & Betreuung über Nacht in einer Einrichtung.""},{""Name"":""Spazier- und Wanderwege""},{""Name"":""Betreuung"",""Description"":null},{""Name"":""öffentliche Bibliothek""},{""Name"":""Einkaufsservice""},{""Name"":""Garten""}]";"[""Das Blumhardt-Haus ist Mitglied im bela-Netzwerk Landkreis Göppingen – BürgerEngagement für Lebensqualität im Alter."",""Hausnotrufgerät auf Wunsch"",""In Speyer und Umkreis ist unser ambulante Pflegedienst für Sie da. Pflegerische Notfälle (außerhalb der Bürozeit) Tel. 06232 877 801 0.""]";"[{""Degree"":4,""Amount"":3662.376660114},{""Degree"":2,""Amount"":1751.654854162}]"
"{""$guid"":""b57c3d3a-9eae-4338-b119-d971946585e7""}";"""Juliane Rothschild""";"""Augsburger Straße 8458256 Ennepetal""";"""AMBULANT""";[];[];[]
"{""$guid"":""b6531011-d5db-4d10-ad64-760b488b5ef8""}";"""Angelika Wirth Klinik""";"""Lützowplatz 3754441 Ayl""";"""STATIONARY""";"[{""Name"":""Einkaufsservice""},{""Name"":""Hospiz"",""Description"":null},{""Name"":""Badewanne""},{""Name"":""intelligente Wohnraumsensorik"",""Description"":""kurz: AAL-altersgerechte Assistenzsysteme""},{""Name"":""angeschlossener ambulanter Pflegedienst"",""Description"":null}]";"[""Zeitintensive / Stundenweise Betreuung von Senioren und Familien"",""Pflege und Betreuung nach SGB XI (Pflegeversicherung)"",""Inkontinenzberater, Inkontinenzfachkraft""]";"[{""Degree"":3,""Amount"":2721.005251734},{""Degree"":4,""Amount"":4246.813223812}]"
"{""$guid"":""b7c87c39-2f2b-43ec-b796-5518ac73f742""}";"""Tagespflegestätte Lukas Schuhmacher""";"""Koenigstrasse 3463770 Goldbach""";"""DAYCARE""";"[{""Name"":""Haustiere nach Absprache""},{""Name"":""öffentliche Verkehrsmittel (< 1 km Umkreis)""},{""Name"":""Kino""},{""Name"":""Cafe"",""Description"":null}]";"[""In den komfortablen Einzelzimmern stehen Ihnen ein elektrisches Pflegebett, ein Nachttisch, ein Schrank und Tisch mit Stühlen und ein eigenes Bad zur Verfügung."",""Unsere Mitarbeiter sind dann für Sie da, wenn Sie in Ihrem Alltag Hilfe und Unterstützung brauchen. Dabei wollen wir wollen Sie im Alltag entlasten und betreuen."",""Unsere Mitarbeiter sind dann für Sie da, wenn Sie in Ihrem Alltag Hilfe und Unterstützung brauchen. Dabei wollen wir wollen Sie im Alltag entlasten und betreuen.""]";"[{""Degree"":4,""Amount"":3346.889957714}]"
"{""$guid"":""b93f8a69-4063-415f-918f-16bda344a9b6""}";"""Ambulante Hauskrankenpflege Mathias Bergmann""";"""Hermannstrasse 3769226 Nußloch""";"""AMBULANT""";"[{""Name"":""Veranstaltungen/ Feste""},{""Name"":""intelligente Wohnraumsensorik"",""Description"":""kurz: AAL-altersgerechte Assistenzsysteme""},{""Name"":""Wochenmarkt""}]";[];[]
"{""$guid"":""b99922ce-a287-447a-88f9-1bf10a6b5402""}";"""Tagespflegestätte Silke Daecher""";"""Invalidenstrasse 2967471 Elmstein""";"""DAYCARE""";"[{""Name"":""Haustiere nach Absprache""},{""Name"":""Spezielle ambulante palliative Versorgung (SAPV)"",""Description"":""Besondere Pflege sterbenskranker Menschen zur Verbesserung der Lebensqualität.""},{""Name"":""Mahlzeiten oder Mittagstisch in der Anlage""},{""Name"":""Fahrdienst"",""Description"":""Abhol- und Rückfahrt-Service.""}]";"[""Die Umgebung des Haus an der Metter lädt zum Ausgehen ein. Sei es ein Spaziergang in unmittelbarer Nähe auf rollstuhlgerechten Wegen, sei es die Möglichkeit in der Fußgängerzone einkaufen zu gehen.""]";"[{""Degree"":4,""Amount"":3363.546619245}]"
"{""$guid"":""bba9ec6d-5e20-4e29-a29f-5dfdf00e21a2""}";"""Sabine Beyer""";"""Esplanade 2497836 Bischbrunn""";"""STATIONARY""";"[{""Name"":""Boten- und Behördengänge""},{""Name"":""ambulante Pflege- und Betreuungsleistungen""},{""Name"":""religiöse Angebote"",""Description"":""z.B. regelmäßige Andachten, Gottesdienste und weiteres.""},{""Name"":""Essen auf Rädern""},{""Name"":""Gruppenangebote für Senioren"",""Description"":""Regelmäßige Veranstaltungen für Senioren""}]";"[""Im Kloster Lorch gleicht keine Woche der anderen. Wir gestalten die Tage mit verschiedenen Aktivitäten und Veranstaltungen."",""Kostenfreie Servicegespräche"",""Feste Bezugspflegeperson""]";"[{""Degree"":3,""Amount"":2912.755021668},{""Degree"":4,""Amount"":4087.562098674}]"
"{""$guid"":""bbba4488-c729-4708-81a4-3d786a51ce36""}";"""Tanja Walter""";"""Lietzensee-Ufer 501577 Riesa""";"""AMBULANT""";"[{""Name"":""Schwimmbad""},{""Name"":""WLAN kostenlos"",""Description"":null},{""Name"":""Haustiere vorhanden"",""Description"":null}]";[];[]
"{""$guid"":""bc430830-9da6-4bf5-b01a-bd8495ca534f""}";"""Christian Mayer""";"""Michaelkirchstr. 2749152 Bad Essen""";"""AMBULANT""";"[{""Name"":""Kapelle""},{""Name"":""Schwimmbad/ Pool"",""Description"":null},{""Name"":""Hospizarbeit"",""Description"":null}]";[];[]
"{""$guid"":""bd18c8c2-06ef-4a28-a7d1-f50326145427""}";"""Seniorenservice Marie Jung""";"""Bleibtreustraße 5177756 Hausach""";"""AMBULANT""";"[{""Name"":""Probetag"",""Description"":null},{""Name"":""Kirche"",""Description"":null},{""Name"":""Rollstuhlgerechte Küche""},{""Name"":""Tagespflege"",""Description"":""Pflege & Betreuung tagsüber in einer Einrichtung.""},{""Name"":""Tagespflege"",""Description"":""Pflege & Betreuung tagsüber in einer Einrichtung.""},{""Name"":""Betreuung bei Demenz"",""Description"":null}]";"[""Online Pflegekurs: www.johanniter-pflegecoach.de"",""Online Pflegekurs: www.johanniter-pflegecoach.de"",""Kurzzeitpflege""]";"[{""Degree"":2,""Amount"":1980.328299678},{""Degree"":3,""Amount"":3150.760144997}]"
"{""$guid"":""bf1c6d5d-2d3e-47df-8add-567d22a9578b""}";"""Tagespflegestätte für Senioren Stephan Ziegler""";"""Fasanenstrasse 3920149 Hamburg Rotherbaum""";"""DAYCARE""";"[{""Name"":""Kirchengemeinde""},{""Name"":""Hospizarbeit"",""Description"":null},{""Name"":""Facharztbesuche"",""Description"":null},{""Name"":""Freizeitangebote"",""Description"":null},{""Name"":""Restaurant""},{""Name"":""kulturelle Angebote""},{""Name"":""angeschlossene Tagespflege""}]";"[""persönliche Betreuung""]";"[{""Degree"":4,""Amount"":3517.717632706}]"
